Date,Close,High,Low,Open,Volume
2014-07-18,"5,800.00","5,820.00","5,740.00","5,780.00","32,252"
2014-07-17,"5,800.00","5,860.00","5,720.00","5,720.00","46,972"
2014-07-16,"5,750.00","5,850.00","5,660.00","5,820.00","33,935"
2014-07-15,"5,810.00","5,880.00","5,760.00","5,790.00","20,952"
2014-07-14,"5,810.00","5,840.00","5,730.00","5,780.00","39,686"
2014-07-11,"5,820.00","5,860.00","5,730.00","5,830.00","28,174"
2014-07-10,"5,850.00","5,940.00","5,800.00","5,890.00","37,281"
2014-07-09,"5,890.00","5,890.00","5,750.00","5,780.00","24,211"
2014-07-08,"5,800.00","5,910.00","5,680.00","5,820.00","54,529"
2014-07-07,"5,820.00","6,030.00","5,820.00","5,890.00","60,699"
2014-07-04,"5,890.00","5,940.00","5,800.00","5,920.00","37,727"
2014-07-03,"5,900.00","5,990.00","5,800.00","5,850.00","72,929"
2014-07-02,"5,830.00","5,870.00","5,780.00","5,870.00","29,162"
2014-07-01,"5,840.00","5,870.00","5,750.00","5,840.00","31,930"
2014-06-30,"5,840.00","5,880.00","5,780.00","5,870.00","55,486"
2014-06-27,"5,810.00","5,920.00","5,660.00","5,720.00","133,736"
2014-06-26,"5,740.00","5,770.00","5,600.00","5,600.00","24,408"
2014-06-25,"5,630.00","5,720.00","5,550.00","5,580.00","28,407"
2014-06-24,"5,630.00","5,670.00","5,550.00","5,550.00","40,818"
2014-06-23,"5,630.00","5,800.00","5,530.00","5,760.00","78,916"
2014-06-20,"5,750.00","5,790.00","5,690.00","5,750.00","41,828"
2014-06-19,"5,750.00","5,850.00","5,640.00","5,810.00","160,980"
2014-06-18,"5,800.00","5,960.00","5,800.00","5,940.00","63,104"
2014-06-17,"5,920.00","5,980.00","5,830.00","5,940.00","83,305"
2014-06-16,"6,010.00","6,080.00","5,940.00","6,070.00","51,538"
2014-06-13,"6,030.00","6,040.00","5,840.00","5,910.00","77,176"
2014-06-12,"5,940.00","6,000.00","5,780.00","5,790.00","154,539"
2014-06-11,"5,770.00","5,850.00","5,740.00","5,770.00","73,595"
2014-06-10,"5,770.00","5,790.00","5,720.00","5,730.00","26,076"
2014-06-09,"5,760.00","5,850.00","5,710.00","5,850.00","40,462"
2014-06-05,"5,770.00","5,870.00","5,700.00","5,840.00","34,018"
2014-06-03,"5,840.00","5,870.00","5,740.00","5,840.00","59,170"
2014-06-02,"5,890.00","6,030.00","5,780.00","6,030.00","54,669"
2014-05-30,"6,010.00","6,040.00","5,950.00","6,020.00","19,223"
2014-05-29,"6,020.00","6,120.00","5,960.00","5,970.00","63,826"
2014-05-28,"5,930.00","6,030.00","5,830.00","5,990.00","64,411"
2014-05-27,"5,950.00","6,130.00","5,840.00","6,080.00","127,424"
2014-05-26,"6,100.00","6,330.00","6,090.00","6,330.00","43,432"
2014-05-23,"6,260.00","6,300.00","6,150.00","6,290.00","51,342"
2014-05-22,"6,260.00","6,340.00","6,170.00","6,170.00","79,727"
2014-05-21,"6,150.00","6,250.00","6,070.00","6,190.00","60,477"
2014-05-20,"6,110.00","6,500.00","6,110.00","6,120.00","236,148"
2014-05-19,"6,000.00","6,220.00","5,930.00","6,180.00","103,342"
2014-05-16,"6,170.00","6,260.00","6,100.00","6,260.00","85,652"
2014-05-15,"6,260.00","6,390.00","6,200.00","6,390.00","75,455"
2014-05-14,"6,360.00","6,440.00","6,290.00","6,440.00","54,278"
2014-05-13,"6,390.00","6,390.00","6,160.00","6,270.00","80,256"
2014-05-12,"6,240.00","6,250.00","6,070.00","6,200.00","40,442"
2014-05-09,"6,130.00","6,230.00","6,070.00","6,170.00","59,915"
2014-05-08,"6,100.00","6,280.00","6,040.00","6,280.00","46,571"
2014-05-07,"6,230.00","6,380.00","6,100.00","6,220.00","55,400"
2014-05-02,"6,250.00","6,400.00","6,150.00","6,400.00","121,140"
2014-04-30,"6,330.00","6,420.00","6,270.00","6,320.00","54,484"
2014-04-29,"6,310.00","6,550.00","6,300.00","6,550.00","85,600"
2014-04-28,"6,470.00","6,590.00","6,360.00","6,450.00","69,149"
2014-04-25,"6,440.00","6,750.00","6,370.00","6,690.00","142,485"
2014-04-24,"6,650.00","6,880.00","6,310.00","6,830.00","130,864"
2014-04-23,"6,810.00","7,120.00","6,810.00","7,040.00","63,618"
2014-04-22,"7,040.00","7,120.00","6,950.00","7,030.00","130,679"
2014-04-21,"7,020.00","7,080.00","6,960.00","7,000.00","80,179"
2014-04-18,"7,030.00","7,080.00","6,920.00","7,030.00","163,506"
2014-04-17,"7,030.00","7,080.00","6,750.00","6,820.00","365,370"
2014-04-16,"6,750.00","6,750.00","6,540.00","6,690.00","148,817"
2014-04-15,"6,660.00","6,760.00","6,640.00","6,650.00","84,497"
2014-04-14,"6,640.00","6,730.00","6,510.00","6,570.00","97,298"
2014-04-11,"6,570.00","6,570.00","6,410.00","6,430.00","97,780"
2014-04-10,"6,500.00","6,750.00","6,500.00","6,750.00","135,096"
2014-04-09,"6,700.00","6,880.00","6,580.00","6,710.00","315,517"
2014-04-08,"6,590.00","6,590.00","6,350.00","6,470.00","157,688"
2014-04-07,"6,510.00","6,740.00","6,500.00","6,590.00","202,444"
2014-04-04,"6,600.00","6,710.00","6,310.00","6,310.00","709,335"
2014-04-03,"6,280.00","6,510.00","6,150.00","6,210.00","283,054"
2014-04-02,"6,200.00","6,300.00","6,060.00","6,100.00","161,034"
2014-04-01,"6,090.00","6,160.00","6,010.00","6,060.00","82,057"
2014-03-31,"6,050.00","6,250.00","5,960.00","6,200.00","117,046"
2014-03-28,"6,210.00","6,320.00","6,050.00","6,050.00","192,207"
2014-03-27,"6,090.00","6,130.00","5,980.00","6,080.00","90,403"
2014-03-26,"6,080.00","6,200.00","6,010.00","6,010.00","101,660"
2014-03-25,"6,060.00","6,140.00","5,900.00","5,980.00","123,918"
2014-03-24,"5,990.00","6,050.00","5,640.00","5,640.00","204,079"
2014-03-21,"5,690.00","5,740.00","5,570.00","5,700.00","74,192"
2014-03-20,"5,680.00","5,680.00","5,600.00","5,680.00","30,861"
2014-03-19,"5,650.00","5,740.00","5,630.00","5,730.00","30,212"
2014-03-18,"5,700.00","5,700.00","5,600.00","5,630.00","40,346"
2014-03-17,"5,610.00","5,700.00","5,570.00","5,700.00","60,718"
2014-03-14,"5,700.00","5,800.00","5,670.00","5,690.00","81,084"
2014-03-13,"5,750.00","5,780.00","5,700.00","5,740.00","44,818"
2014-03-12,"5,730.00","5,890.00","5,710.00","5,830.00","48,715"
2014-03-11,"5,830.00","5,940.00","5,770.00","5,800.00","48,055"
2014-03-10,"5,810.00","5,830.00","5,750.00","5,790.00","46,921"
2014-03-07,"5,820.00","5,890.00","5,760.00","5,890.00","50,989"
2014-03-06,"5,860.00","5,940.00","5,840.00","5,870.00","25,627"
2014-03-05,"5,860.00","5,910.00","5,710.00","5,780.00","94,322"
2014-03-04,"5,750.00","5,760.00","5,680.00","5,740.00","31,965"
2014-03-03,"5,710.00","5,760.00","5,610.00","5,750.00","69,636"
2014-02-28,"5,750.00","5,750.00","5,660.00","5,730.00","49,683"
2014-02-27,"5,700.00","5,860.00","5,650.00","5,830.00","139,371"
2014-02-26,"5,830.00","5,920.00","5,750.00","5,860.00","118,872"
2014-02-25,"5,880.00","6,020.00","5,850.00","5,990.00","75,712"
2014-02-24,"5,920.00","6,010.00","5,850.00","6,000.00","85,283"
2014-02-21,"6,000.00","6,020.00","5,900.00","5,900.00","38,232"
2014-02-20,"5,890.00","6,070.00","5,880.00","6,010.00","70,553"
2014-02-19,"6,040.00","6,110.00","6,000.00","6,110.00","51,620"
2014-02-18,"6,090.00","6,170.00","6,030.00","6,100.00","67,782"
2014-02-17,"6,120.00","6,170.00","6,080.00","6,100.00","40,815"
2014-02-14,"6,120.00","6,190.00","6,040.00","6,150.00","39,156"
2014-02-13,"6,150.00","6,220.00","6,120.00","6,120.00","68,575"
2014-02-12,"6,120.00","6,130.00","6,040.00","6,040.00","53,597"
2014-02-11,"6,040.00","6,130.00","6,010.00","6,100.00","40,893"
2014-02-10,"6,080.00","6,100.00","5,980.00","6,070.00","44,188"
2014-02-07,"6,050.00","6,050.00","5,870.00","5,930.00","76,736"
2014-02-06,"5,900.00","5,970.00","5,860.00","5,870.00","65,087"
2014-02-05,"5,880.00","6,000.00","5,880.00","5,920.00","58,974"
2014-02-04,"5,910.00","5,960.00","5,760.00","5,820.00","48,015"
2014-02-03,"5,960.00","6,030.00","5,900.00","5,970.00","46,234"
2014-01-29,"6,010.00","6,010.00","5,880.00","5,920.00","58,140"
2014-01-28,"5,920.00","5,920.00","5,780.00","5,820.00","52,879"
2014-01-27,"5,830.00","6,030.00","5,800.00","5,970.00","172,467"
2014-01-24,"6,170.00","6,340.00","6,160.00","6,300.00","98,236"
2014-01-23,"6,310.00","6,450.00","6,240.00","6,420.00","185,243"
2014-01-22,"6,400.00","6,420.00","6,260.00","6,410.00","146,103"
2014-01-21,"6,350.00","6,420.00","6,250.00","6,420.00","114,177"
2014-01-20,"6,380.00","6,420.00","6,290.00","6,300.00","137,183"
2014-01-17,"6,340.00","6,680.00","6,320.00","6,380.00","643,794"
2014-01-16,"6,340.00","6,480.00","6,270.00","6,440.00","229,817"
2014-01-15,"6,420.00","6,640.00","6,080.00","6,130.00","759,074"
2014-01-14,"6,100.00","6,250.00","6,080.00","6,190.00","86,468"
2014-01-13,"6,200.00","6,350.00","6,120.00","6,120.00","165,815"
2014-01-10,"6,150.00","6,170.00","6,010.00","6,090.00","106,025"
2014-01-09,"6,020.00","6,140.00","6,000.00","6,020.00","88,795"
2014-01-08,"6,060.00","6,070.00","5,920.00","6,050.00","94,519"
2014-01-07,"6,000.00","6,050.00","5,870.00","5,870.00","142,572"
2014-01-06,"5,890.00","5,900.00","5,780.00","5,780.00","56,117"
2014-01-03,"5,780.00","5,870.00","5,720.00","5,810.00","55,902"
2014-01-02,"5,850.00","6,000.00","5,760.00","5,890.00","59,442"
2013-12-30,"5,880.00","6,040.00","5,880.00","6,000.00","70,803"
2013-12-27,"5,980.00","5,980.00","5,820.00","5,880.00","41,264"
2013-12-26,"5,870.00","6,070.00","5,850.00","6,060.00","54,099"
2013-12-24,"6,060.00","6,060.00","5,950.00","6,050.00","42,611"
2013-12-23,"6,010.00","6,070.00","5,830.00","5,880.00","114,921"
2013-12-20,"5,810.00","5,820.00","5,710.00","5,710.00","40,351"
2013-12-19,"5,770.00","5,850.00","5,680.00","5,800.00","48,759"
2013-12-18,"5,780.00","5,880.00","5,690.00","5,840.00","69,114"
2013-12-17,"5,840.00","5,900.00","5,740.00","5,830.00","52,296"
2013-12-16,"5,830.00","5,890.00","5,770.00","5,790.00","60,371"
2013-12-13,"5,780.00","5,850.00","5,690.00","5,850.00","52,104"
2013-12-12,"5,770.00","5,890.00","5,650.00","5,720.00","90,519"
2013-12-11,"5,810.00","5,930.00","5,790.00","5,930.00","57,351"
2013-12-10,"5,900.00","5,900.00","5,700.00","5,760.00","79,249"
2013-12-09,"5,800.00","6,160.00","5,800.00","6,080.00","196,773"
2013-12-06,"6,080.00","6,270.00","6,080.00","6,120.00","118,712"
2013-12-05,"6,180.00","6,400.00","6,180.00","6,260.00","255,909"
2013-12-04,"6,230.00","6,390.00","6,100.00","6,230.00","102,282"
2013-12-03,"6,230.00","6,230.00","5,950.00","6,060.00","188,651"
2013-12-02,"6,160.00","6,200.00","6,080.00","6,100.00","121,083"
2013-11-29,"6,090.00","6,680.00","6,090.00","6,220.00","668,087"
2013-11-28,"6,180.00","6,220.00","5,950.00","6,030.00","172,846"
2013-11-27,"6,000.00","6,330.00","5,990.00","6,300.00","178,385"
2013-11-26,"6,290.00","6,310.00","6,050.00","6,110.00","169,149"
2013-11-25,"6,260.00","6,550.00","6,110.00","6,110.00","690,444"
2013-11-22,"6,070.00","6,090.00","5,850.00","5,850.00","169,511"
2013-11-21,"5,840.00","5,990.00","5,750.00","5,760.00","162,126"
2013-11-20,"5,800.00","5,920.00","5,760.00","5,850.00","99,443"
2013-11-19,"5,870.00","5,870.00","5,610.00","5,700.00","154,591"
2013-11-18,"5,740.00","6,020.00","5,740.00","6,020.00","173,530"
2013-11-15,"6,010.00","6,160.00","5,780.00","6,120.00","370,554"
2013-11-14,"6,190.00","6,420.00","6,000.00","6,090.00","892,590"
2013-11-13,"5,870.00","6,310.00","5,870.00","6,110.00","301,627"
2013-11-12,"6,190.00","6,280.00","6,050.00","6,050.00","172,865"
2013-11-11,"6,150.00","6,680.00","6,030.00","6,610.00","590,130"
2013-11-08,"6,600.00","6,710.00","6,450.00","6,580.00","429,864"
2013-11-07,"6,740.00","6,990.00","6,670.00","6,980.00","501,681"
2013-11-06,"6,920.00","7,160.00","6,800.00","7,030.00","656,879"
2013-11-05,"6,960.00","7,500.00","6,940.00","7,440.00","893,873"
2013-11-04,"7,550.00","7,590.00","7,090.00","7,210.00","1,015,197"
2013-11-01,"7,350.00","7,790.00","7,260.00","7,690.00","1,656,952"
2013-10-31,"7,600.00","7,950.00","7,350.00","7,890.00","1,907,893"
2013-10-30,"7,740.00","8,110.00","7,430.00","7,540.00","4,203,844"
2013-10-29,"7,240.00","7,240.00","6,310.00","6,390.00","2,679,334"
2013-10-28,"6,300.00","6,520.00","6,250.00","6,470.00","694,903"
2013-10-25,"6,580.00","7,290.00","6,480.00","6,890.00","3,127,034"
2013-10-24,"6,440.00","6,790.00","5,800.00","5,910.00","1,083,298"
2013-10-23,"5,910.00","6,310.00","5,900.00","6,280.00","272,850"
2013-10-22,"6,250.00","6,370.00","6,120.00","6,270.00","337,975"
2013-10-21,"6,290.00","6,470.00","6,180.00","6,340.00","377,356"
2013-10-18,"6,290.00","6,780.00","6,120.00","6,120.00","2,040,040"
2013-10-17,"6,020.00","6,120.00","5,920.00","5,920.00","285,645"
2013-10-16,"5,870.00","6,140.00","5,760.00","6,110.00","306,570"
2013-10-15,"6,120.00","6,390.00","6,070.00","6,100.00","385,217"
2013-10-14,"6,170.00","6,200.00","6,000.00","6,190.00","179,247"
2013-10-11,"6,130.00","6,170.00","6,040.00","6,110.00","110,759"
2013-10-10,"6,100.00","6,220.00","5,860.00","5,860.00","484,030"
2013-10-08,"5,880.00","6,020.00","5,800.00","5,950.00","164,468"
2013-10-07,"6,030.00","6,050.00","5,730.00","5,730.00","463,334"
2013-10-04,"5,710.00","5,800.00","5,590.00","5,630.00","115,130"
2013-10-02,"5,710.00","5,900.00","5,670.00","5,760.00","141,442"
2013-10-01,"5,670.00","5,750.00","5,490.00","5,550.00","134,649"
2013-09-30,"5,610.00","5,790.00","5,540.00","5,770.00","119,178"
2013-09-27,"5,770.00","5,850.00","5,750.00","5,830.00","102,212"
2013-09-26,"5,790.00","5,820.00","5,690.00","5,760.00","127,702"
2013-09-25,"5,680.00","6,010.00","5,670.00","6,010.00","258,601"
2013-09-24,"6,010.00","6,090.00","5,770.00","5,780.00","309,980"
2013-09-23,"5,770.00","5,970.00","5,760.00","5,850.00","254,425"
2013-09-17,"5,790.00","5,900.00","5,690.00","5,820.00","200,952"
2013-09-16,"5,820.00","6,070.00","5,820.00","6,070.00","252,624"
2013-09-13,"6,010.00","6,210.00","5,960.00","6,100.00","550,860"
2013-09-12,"6,090.00","6,430.00","6,030.00","6,360.00","818,010"
2013-09-11,"6,370.00","6,550.00","6,350.00","6,410.00","272,017"
2013-09-10,"6,450.00","6,710.00","6,320.00","6,710.00","475,518"
2013-09-09,"6,690.00","6,750.00","6,460.00","6,640.00","523,541"
2013-09-06,"6,660.00","7,620.00","6,660.00","7,300.00","2,853,812"
2013-09-05,"7,030.00","7,130.00","6,860.00","7,000.00","872,753"
2013-09-04,"6,880.00","7,070.00","6,800.00","6,990.00","980,605"
2013-09-03,"6,970.00","7,440.00","6,810.00","7,340.00","1,252,375"
2013-09-02,"7,350.00","7,460.00","7,120.00","7,230.00","1,203,739"
2013-08-30,"7,230.00","7,370.00","7,070.00","7,300.00","1,359,075"
2013-08-29,"7,250.00","7,760.00","7,040.00","7,660.00","4,043,595"
2013-08-28,"7,170.00","7,170.00","7,170.00","7,170.00","555,613"
2013-08-27,"6,240.00","6,300.00","5,950.00","6,150.00","141,064"
2013-08-26,"6,090.00","6,330.00","6,090.00","6,150.00","141,558"
2013-08-23,"6,050.00","6,060.00","5,870.00","5,880.00","38,437"
2013-08-22,"5,880.00","6,020.00","5,790.00","6,020.00","40,606"
2013-08-21,"6,060.00","6,140.00","5,830.00","6,110.00","105,534"
2013-08-20,"6,110.00","6,460.00","6,050.00","6,250.00","249,088"
2013-08-19,"6,210.00","6,310.00","6,190.00","6,280.00","75,867"
2013-08-16,"6,250.00","6,390.00","6,080.00","6,080.00","105,881"
2013-08-14,"6,190.00","6,190.00","5,950.00","5,950.00","92,226"
2013-08-13,"5,960.00","6,140.00","5,910.00","6,060.00","64,826"
2013-08-12,"6,020.00","6,260.00","5,990.00","6,200.00","51,157"
2013-08-09,"6,220.00","6,290.00","6,180.00","6,230.00","13,210"
2013-08-08,"6,220.00","6,340.00","6,130.00","6,220.00","55,632"
2013-08-07,"6,220.00","6,430.00","6,030.00","6,030.00","155,848"
2013-08-06,"6,040.00","6,120.00","5,890.00","6,070.00","119,474"
2013-08-05,"6,130.00","6,230.00","6,010.00","6,230.00","42,634"
2013-08-02,"6,230.00","6,320.00","6,170.00","6,320.00","26,733"
2013-08-01,"6,260.00","6,360.00","6,110.00","6,360.00","55,126"
2013-07-31,"6,340.00","6,500.00","6,300.00","6,360.00","51,299"
2013-07-30,"6,370.00","6,390.00","6,110.00","6,290.00","123,253"
2013-07-29,"6,250.00","6,500.00","6,180.00","6,330.00","137,610"
2013-07-26,"6,310.00","6,440.00","5,670.00","5,750.00","213,320"
2013-07-25,"5,710.00","5,750.00","5,450.00","5,480.00","44,781"
2013-07-24,"5,500.00","5,550.00","5,400.00","5,440.00","19,313"
2013-07-23,"5,490.00","5,560.00","5,420.00","5,450.00","14,730"
2013-07-22,"5,420.00","5,570.00","5,400.00","5,510.00","21,102"
2013-07-19,"5,510.00","5,630.00","5,460.00","5,630.00","16,449"
2013-07-18,"5,590.00","5,690.00","5,520.00","5,690.00","15,167"
2013-07-17,"5,640.00","5,690.00","5,590.00","5,630.00","27,136"
2013-07-16,"5,600.00","5,620.00","5,490.00","5,580.00","26,595"
2013-07-15,"5,580.00","5,640.00","5,480.00","5,640.00","13,735"
2013-07-12,"5,600.00","5,630.00","5,430.00","5,540.00","11,097"
2013-07-11,"5,590.00","5,620.00","5,350.00","5,350.00","37,254"
2013-07-10,"5,410.00","5,450.00","5,280.00","5,330.00","27,868"
2013-07-09,"5,300.00","5,330.00","5,160.00","5,200.00","23,980"
2013-07-08,"5,220.00","5,360.00","5,100.00","5,330.00","21,614"
2013-07-05,"5,350.00","5,490.00","5,250.00","5,480.00","13,528"
2013-07-04,"5,440.00","5,450.00","5,260.00","5,370.00","25,340"
2013-07-03,"5,450.00","5,600.00","5,380.00","5,550.00","24,714"
2013-07-02,"5,550.00","5,590.00","5,410.00","5,530.00","12,606"
2013-07-01,"5,570.00","5,570.00","5,370.00","5,510.00","32,509"
2013-06-28,"5,510.00","5,600.00","5,440.00","5,580.00","28,601"
2013-06-27,"5,470.00","5,590.00","5,210.00","5,210.00","56,468"
2013-06-26,"5,200.00","5,230.00","5,010.00","5,110.00","34,029"
2013-06-25,"4,975.00","5,400.00","4,865.00","5,210.00","100,773"
2013-06-24,"5,370.00","5,510.00","5,200.00","5,420.00","79,165"
2013-06-21,"5,450.00","5,590.00","5,200.00","5,450.00","95,068"
2013-06-20,"5,690.00","5,880.00","5,660.00","5,850.00","62,526"
2013-06-19,"6,000.00","6,130.00","5,940.00","6,120.00","25,730"
2013-06-18,"6,090.00","6,090.00","5,800.00","5,960.00","36,916"
2013-06-17,"5,880.00","6,170.00","5,770.00","6,160.00","72,890"
2013-06-14,"6,160.00","6,240.00","5,980.00","6,190.00","68,492"
2013-06-13,"6,200.00","6,320.00","6,000.00","6,270.00","69,370"
2013-06-12,"6,330.00","6,400.00","6,220.00","6,390.00","38,037"
2013-06-11,"6,390.00","6,420.00","6,290.00","6,350.00","38,889"
2013-06-10,"6,340.00","6,390.00","6,100.00","6,150.00","156,754"
2013-06-07,"6,140.00","6,510.00","6,000.00","6,380.00","123,928"
2013-06-05,"6,450.00","6,690.00","6,380.00","6,680.00","67,152"
2013-06-04,"6,690.00","6,770.00","6,530.00","6,590.00","158,313"
2013-06-03,"6,580.00","6,820.00","6,550.00","6,630.00","128,773"
2013-05-31,"6,600.00","6,610.00","6,180.00","6,350.00","200,172"
2013-05-30,"6,310.00","6,670.00","6,310.00","6,600.00","152,825"
2013-05-29,"6,600.00","6,780.00","6,400.00","6,410.00","340,700"
2013-05-28,"6,410.00","6,540.00","6,370.00","6,470.00","105,396"
2013-05-27,"6,500.00","6,600.00","6,380.00","6,500.00","132,831"
2013-05-24,"6,500.00","6,610.00","6,230.00","6,280.00","330,801"
2013-05-23,"6,230.00","6,390.00","6,070.00","6,080.00","292,968"
2013-05-22,"6,020.00","6,110.00","5,950.00","6,070.00","115,097"
2013-05-21,"6,040.00","6,350.00","6,030.00","6,140.00","418,941"
2013-05-20,"5,810.00","5,810.00","5,710.00","5,780.00","26,399"
2013-05-16,"5,820.00","5,920.00","5,750.00","5,860.00","73,489"
2013-05-15,"5,860.00","5,890.00","5,760.00","5,860.00","58,477"
2013-05-14,"5,860.00","6,040.00","5,680.00","5,880.00","116,562"
2013-05-13,"5,990.00","6,150.00","5,850.00","6,090.00","77,867"
2013-05-10,"6,110.00","6,320.00","6,030.00","6,320.00","107,265"
2013-05-09,"6,240.00","6,410.00","6,240.00","6,410.00","61,139"
2013-05-08,"6,360.00","6,480.00","6,110.00","6,110.00","274,576"
2013-05-07,"6,150.00","6,200.00","6,080.00","6,200.00","48,463"
2013-05-06,"6,150.00","6,150.00","5,940.00","5,960.00","159,055"
2013-05-03,"5,900.00","6,030.00","5,750.00","5,960.00","75,162"
2013-05-02,"5,950.00","6,100.00","5,860.00","6,100.00","75,076"
2013-04-30,"6,100.00","6,160.00","6,010.00","6,160.00","66,683"
2013-04-29,"6,180.00","6,260.00","6,080.00","6,190.00","86,561"
2013-04-26,"6,150.00","6,220.00","6,000.00","6,050.00","140,286"
2013-04-25,"6,000.00","6,290.00","5,940.00","6,060.00","238,255"
2013-04-24,"6,070.00","6,200.00","5,880.00","5,890.00","264,757"
2013-04-23,"5,800.00","5,860.00","5,730.00","5,760.00","56,376"
2013-04-22,"5,820.00","5,900.00","5,750.00","5,870.00","36,126"
2013-04-19,"5,820.00","5,850.00","5,660.00","5,670.00","45,107"
2013-04-18,"5,790.00","5,900.00","5,680.00","5,680.00","49,181"
2013-04-17,"5,810.00","5,810.00","5,500.00","5,500.00","121,136"
2013-04-16,"5,510.00","5,510.00","5,400.00","5,400.00","44,873"
2013-04-15,"5,520.00","5,560.00","5,390.00","5,480.00","43,460"
2013-04-12,"5,520.00","5,650.00","5,450.00","5,650.00","38,051"
2013-04-11,"5,510.00","5,580.00","5,400.00","5,500.00","75,081"
2013-04-10,"5,490.00","5,520.00","5,300.00","5,310.00","67,480"
2013-04-09,"5,370.00","5,420.00","5,170.00","5,250.00","82,348"
2013-04-08,"5,390.00","5,550.00","5,390.00","5,400.00","68,786"
2013-04-05,"5,470.00","5,720.00","5,460.00","5,620.00","114,780"
2013-04-04,"5,710.00","5,800.00","5,400.00","5,790.00","217,289"
2013-04-03,"5,900.00","6,020.00","5,860.00","6,010.00","62,139"
2013-04-02,"5,940.00","6,080.00","5,850.00","6,000.00","121,179"
2013-04-01,"6,080.00","6,110.00","6,010.00","6,090.00","59,805"
2013-03-29,"6,090.00","6,170.00","6,050.00","6,130.00","83,062"
2013-03-28,"6,070.00","6,090.00","6,020.00","6,030.00","34,403"
2013-03-27,"6,090.00","6,130.00","5,960.00","6,130.00","125,529"
2013-03-26,"6,130.00","6,150.00","6,010.00","6,070.00","73,536"
2013-03-25,"6,070.00","6,260.00","6,060.00","6,200.00","79,049"
2013-03-22,"6,150.00","6,220.00","6,010.00","6,110.00","75,944"
2013-03-21,"6,080.00","6,260.00","6,040.00","6,100.00","138,552"
2013-03-20,"6,020.00","6,190.00","5,900.00","6,150.00","118,446"
2013-03-19,"6,130.00","6,160.00","5,900.00","5,900.00","126,071"
2013-03-18,"5,950.00","6,420.00","5,950.00","6,370.00","281,422"
2013-03-15,"6,360.00","6,930.00","6,360.00","6,930.00","452,189"
2013-03-14,"6,850.00","6,960.00","6,480.00","6,640.00","559,108"
2013-03-13,"6,540.00","6,640.00","6,510.00","6,530.00","152,702"
2013-03-12,"6,580.00","6,880.00","6,190.00","6,250.00","313,997"
2013-03-11,"6,310.00","6,410.00","6,090.00","6,400.00","150,948"
2013-03-08,"6,310.00","6,440.00","6,080.00","6,270.00","336,821"
2013-03-07,"6,260.00","6,650.00","6,150.00","6,650.00","492,932"
2013-03-06,"6,570.00","7,190.00","6,500.00","7,050.00","785,652"
2013-03-05,"6,800.00","6,940.00","6,180.00","6,180.00","1,319,977"
2013-03-04,"6,100.00","6,140.00","5,980.00","6,030.00","78,801"
2013-02-28,"6,110.00","6,370.00","6,080.00","6,300.00","101,528"
2013-02-27,"6,290.00","6,400.00","6,220.00","6,270.00","83,114"
2013-02-26,"6,290.00","6,500.00","6,270.00","6,430.00","105,755"
2013-02-25,"6,470.00","6,480.00","6,160.00","6,160.00","222,835"
2013-02-22,"6,200.00","6,270.00","6,000.00","6,060.00","159,735"
2013-02-21,"6,060.00","6,140.00","5,970.00","6,060.00","72,695"
2013-02-20,"6,030.00","6,170.00","5,990.00","6,150.00","84,688"
2013-02-19,"6,070.00","6,250.00","5,940.00","5,990.00","310,636"
2013-02-18,"5,860.00","5,860.00","5,650.00","5,710.00","40,981"
2013-02-15,"5,750.00","5,800.00","5,650.00","5,750.00","52,006"
2013-02-14,"5,710.00","5,760.00","5,660.00","5,760.00","23,151"
2013-02-13,"5,700.00","5,700.00","5,500.00","5,500.00","48,799"
2013-02-12,"5,560.00","5,620.00","5,430.00","5,620.00","36,674"
2013-02-08,"5,520.00","5,530.00","5,370.00","5,400.00","24,223"
2013-02-07,"5,440.00","5,500.00","5,350.00","5,480.00","48,951"
2013-02-06,"5,500.00","5,620.00","5,380.00","5,610.00","44,103"
2013-02-05,"5,490.00","5,490.00","5,260.00","5,480.00","63,704"
2013-02-04,"5,480.00","5,630.00","5,400.00","5,630.00","50,284"
2013-02-01,"5,600.00","5,690.00","5,450.00","5,690.00","40,843"
2013-01-31,"5,630.00","5,770.00","5,630.00","5,770.00","39,365"
2013-01-30,"5,730.00","5,840.00","5,640.00","5,840.00","22,844"
2013-01-29,"5,720.00","5,810.00","5,580.00","5,630.00","51,288"
2013-01-28,"5,630.00","5,670.00","5,530.00","5,560.00","25,234"
2013-01-25,"5,560.00","5,730.00","5,490.00","5,680.00","106,741"
2013-01-24,"5,680.00","6,090.00","5,660.00","6,090.00","185,034"
2013-01-23,"6,100.00","6,250.00","6,030.00","6,150.00","97,090"
2013-01-22,"6,230.00","6,330.00","6,150.00","6,230.00","84,072"
2013-01-21,"6,180.00","6,190.00","6,020.00","6,140.00","69,068"
2013-01-18,"6,110.00","6,230.00","6,040.00","6,210.00","63,625"
2013-01-17,"6,110.00","6,270.00","5,950.00","6,050.00","100,083"
2013-01-16,"6,100.00","6,200.00","5,890.00","5,890.00","122,249"
2013-01-15,"5,880.00","6,030.00","5,820.00","6,010.00","134,030"
2013-01-14,"5,950.00","6,400.00","5,950.00","6,290.00","210,730"
2013-01-11,"6,300.00","6,580.00","6,190.00","6,330.00","208,621"
2013-01-10,"6,370.00","6,460.00","6,120.00","6,260.00","214,150"
2013-01-09,"6,150.00","6,450.00","6,000.00","6,350.00","260,524"
